source,voyage_id,vessel_type,cluster,dwt,n_ports,nz_dest_port,p_alien_per_port,p_intro_per_port,p_estab_per_port,pr_inv_per_port,p_invasion
synthetic,syn_05564,Container,1,41350.0,7,AUCKLAND,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.27668298, 0.32268077, 0.35635668, 0.41363577, 0.44554249, 0.4628972]","[0.00011482, 0.00010419, 0.00012152, 0.00011482, 0.00011482, 0.00012209]","[3.17686e-05, 3.36204e-05, 4.3303e-05, 4.74935e-05, 5.1157e-05, 5.65162e-05]",0.0002638299
synthetic,syn_05566,Container,1,51939.0,7,AUCKLAND,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.3841798, 0.42535462, 0.44228623, 0.46352196, 0.47956107, 0.53673677]","[9.704e-05, 9.704e-05, 9.704e-05, 9.704e-05, 9.704e-05, 0.00013092]","[3.72818e-05, 4.12775e-05, 4.29206e-05, 4.49813e-05, 4.65378e-05, 7.02694e-05]",0.0002832353
synthetic,syn_05568,General Cargo,1,43878.0,7,TAURANGA,"[1.0, 1.0, 1.0, 0.999493, 0.999989, 0.999965]","[0.24869406, 0.35391253, 0.58889144, 0.78385342, 0.87733612, 0.91753057]","[0.00011482, 0.00011482, 0.00011567, 0.00011601, 0.00013371, 0.00013371]","[2.85549e-05, 4.06361e-05, 6.81199e-05, 9.08866e-05, 0.0001173058, 0.0001226771]",0.0004680929
synthetic,syn_05569,Container,1,50500.0,6,AUCKLAND,"[1.0, 1.0, 1.0, 1.0, 1.0]","[0.23632799, 0.35496486, 0.39290059, 0.47858468, 0.515574]","[9.591e-05, 0.00010419, 0.00012152, 0.00011482, 0.00011482]","[2.26658e-05, 3.69841e-05, 4.77436e-05, 5.49509e-05, 5.9198e-05]",0.0002215232
synthetic,syn_05570,General Cargo,1,5642.0,5,TAURANGA,"[1.0, 1.0, 1.0, 1.0]","[0.11256902, 0.14106155, 0.18204724, 0.24904657]","[0.00010419, 0.00010419, 0.00012152, 0.00011482]","[1.17287e-05, 1.46973e-05, 2.21216e-05, 2.85954e-05]",7.71409e-05
synthetic,syn_05571,Bulker,1,37687.0,7,AUCKLAND,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.048435, 0.13429455, 0.28388603, 0.46906694, 0.5534609, 0.62442184]","[0.00012152, 0.00011482, 0.00012209, 0.00012209, 0.00012209, 0.00012209]","[5.8856e-06, 1.54196e-05, 3.46603e-05, 5.72695e-05, 6.75733e-05, 7.62371e-05]",0.0002570199
synthetic,syn_05572,Container,1,26868.0,7,TAURANGA,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.23843268, 0.27007952, 0.32295178, 0.35740178, 0.39356883, 0.4252608]","[0.00012209, 0.00012209, 0.0001346, 0.0001346, 0.0001346, 0.0001346]","[2.91108e-05, 3.29746e-05, 4.34678e-05, 4.81046e-05, 5.29725e-05, 5.72381e-05]",0.0002638397
synthetic,syn_05573,Container,1,53176.0,7,TAURANGA,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.24264093, 0.38994766, 0.41703997, 0.45864623, 0.49821351, 0.56336753]","[0.00013195, 0.00012209, 0.00012209, 0.0001346, 0.0001346, 0.0001346]","[3.2017e-05, 4.76096e-05, 5.09174e-05, 6.17316e-05, 6.70572e-05, 7.58266e-05]",0.0003351132
synthetic,syn_05574,RoRo,1,23959.0,7,TAURANGA,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.20254359, 0.24191732, 0.37403652, 0.44793674, 0.52275581, 0.59523254]","[9.591e-05, 9.591e-05, 0.00010419, 0.00012152, 0.00011482, 0.00011482]","[1.94256e-05, 2.32019e-05, 3.89712e-05, 5.44314e-05, 6.00226e-05, 6.83443e-05]",0.0002643689
synthetic,syn_05575,Container,1,93591.0,7,TAURANGA,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.30131538, 0.47126606, 0.50847151, 0.55021267, 0.60738452, 0.66356167]","[0.00013195, 0.00012209, 0.00012209, 0.0001346, 0.0001346, 0.0001346]","[3.97592e-05, 5.7538e-05, 6.20805e-05, 7.40561e-05, 8.17511e-05, 8.93123e-05]",0.0004044298
synthetic,syn_05576,General Cargo,1,63566.0,7,AUCKLAND,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.2333014, 0.31500718, 0.40914776, 0.57238767, 0.6098227, 0.72657091]","[9.591e-05, 9.591e-05, 9.591e-05, 0.00010419, 0.00012152, 0.00011482]","[2.23755e-05, 3.02118e-05, 3.92407e-05, 5.96375e-05, 7.41031e-05, 8.34245e-05]",0.0003089548
synthetic,syn_05577,Container,1,27025.0,7,TAURANGA,"[1.0, 1.0, 0.999493, 0.999989, 0.999965, 0.999999]","[0.23619914, 0.31455608, 0.37967523, 0.4256286, 0.46666036, 0.51669045]","[0.00011482, 0.00011567, 0.00011601, 0.00013371, 0.00013371, 0.00013088]","[2.71203e-05, 3.63862e-05, 4.40227e-05, 5.69095e-05, 6.23941e-05, 6.76237e-05]",0.000294421
synthetic,syn_05578,Container,1,53160.0,7,TAURANGA,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.22736438, 0.25758869, 0.28991193, 0.30322469, 0.34791435, 0.37228718]","[0.00010419, 0.00012152, 0.00011482, 0.00011482, 0.00010419, 0.00012152]","[2.36893e-05, 3.13011e-05, 3.32875e-05, 3.48161e-05, 3.62495e-05, 4.52388e-05]",0.000204565
synthetic,syn_05579,Container,1,110387.0,7,TIMARU,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.47652074, 0.49952847, 0.514691, 0.55107108, 0.57945633, 0.60692471]","[0.00011797, 0.00011797, 0.00011797, 0.00011797, 0.00011797, 0.00011797]","[5.62173e-05, 5.89316e-05, 6.07204e-05, 6.50123e-05, 6.83611e-05, 7.16017e-05]",0.0003807841
synthetic,syn_05580,Container,1,41028.0,7,TAURANGA,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.21286354, 0.33565806, 0.36379051, 0.4244084, 0.46273498, 0.51901811]","[0.00013195, 0.00012209, 0.00012209, 0.0001346, 0.0001346, 0.0001346]","[2.80878e-05, 4.09813e-05, 4.4416e-05, 5.71234e-05, 6.2282e-05, 6.98574e-05]",0.0003027103
synthetic,syn_05581,RoRo,1,22088.0,7,AUCKLAND,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.28653532, 0.353145, 0.42674598, 0.54557262, 0.60958797, 0.84242006]","[0.00012152, 0.00011482, 0.00012152, 0.00011482, 0.00012209, 0.00011567]","[3.48186e-05, 4.05479e-05, 5.18564e-05, 6.26424e-05, 7.4426e-05, 9.74467e-05]",0.0003616848
synthetic,syn_05582,Bulker,1,38195.0,7,TAURANGA,"[1.0, 1.0, 1.0, 1.0, 0.999493, 0.999989]","[0.03535064, 0.09582216, 0.21619762, 0.54009179, 0.7441232, 0.8744226]","[0.00012152, 0.00011482, 0.00012209, 0.00011567, 0.00011601, 0.00013371]","[4.2957e-06, 1.10023e-05, 2.63961e-05, 6.2475e-05, 8.62799e-05, 0.0001169163]",0.000307331
synthetic,syn_05583,Container,1,53160.0,7,TAURANGA,"[1.0, 1.0, 1.0, 0.999493, 0.999989, 0.999965]","[0.32443812, 0.37785438, 0.49060221, 0.5769639, 0.63596735, 0.67668125]","[0.00012152, 0.00012209, 0.00011567, 0.00011601, 0.00013371, 0.00013371]","[3.94244e-05, 4.61331e-05, 5.67503e-05, 6.68981e-05, 8.50332e-05, 9.04747e-05]",0.0003846532
synthetic,syn_05584,Container,1,35066.0,7,AUCKLAND,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.26154578, 0.29276734, 0.31564293, 0.33051525, 0.38957455, 0.40940621]","[0.00012152, 0.00011482, 0.00012152, 0.00012152, 0.00011482, 0.00012209]","[3.17819e-05, 3.36154e-05, 3.83556e-05, 4.01628e-05, 4.47308e-05, 4.99854e-05]",0.0002386083
synthetic,syn_05585,Container,1,41028.0,7,TAURANGA,"[1.0, 0.999493, 0.999989, 0.999965, 0.999999, 1.0]","[0.33078575, 0.39280232, 0.44099472, 0.49420003, 0.53855726, 0.60670152]","[0.00011567, 0.00011601, 0.00013371, 0.00013371, 0.00013088, 0.00013992]","[3.82636e-05, 4.55448e-05, 5.8964e-05, 6.60763e-05, 7.04856e-05, 8.48924e-05]",0.0003641722
synthetic,syn_05587,RoRo,1,27178.0,7,TAURANGA,"[1.0, 1.0, 1.0, 0.999493, 0.999989, 0.999999]","[0.29994582, 0.3624187, 0.53601938, 0.68801881, 0.78117482, 0.88615005]","[0.00011482, 0.00012209, 0.00011567, 0.00011601, 0.00013371, 0.00013088]","[3.44396e-05, 4.42485e-05, 6.20039e-05, 7.97747e-05, 0.0001044484, 0.0001159781]",0.0004408149
synthetic,syn_05590,Container,1,68411.0,6,TAURANGA,"[1.0, 1.0, 1.0, 1.0, 1.0]","[0.27163263, 0.3003257, 0.3257337, 0.37993754, 0.40003142]","[0.00010419, 0.00010419, 0.00012152, 0.00011482, 0.00011482]","[2.83016e-05, 3.12912e-05, 3.95818e-05, 4.36242e-05, 4.59314e-05]",0.0001887161
synthetic,syn_05591,Container,1,35225.0,7,AUCKLAND,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.998451]","[0.28854278, 0.31191095, 0.3514368, 0.38819694, 0.512039, 0.60121609]","[0.00010419, 0.00012152, 0.00011482, 0.00011482, 0.00011567, 0.00011601]","[3.00635e-05, 3.79021e-05, 4.03518e-05, 4.45726e-05, 5.923e-05, 6.96373e-05]",0.0002817248
synthetic,syn_05592,RoRo,1,31340.0,7,AUCKLAND,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.24995646, 0.29527892, 0.41154822, 0.46203617, 0.58052832, 0.63213394]","[0.00011482, 0.00011482, 0.00010419, 0.00012152, 0.00011482, 0.00011482]","[2.86999e-05, 3.39038e-05, 4.28796e-05, 5.61447e-05, 6.6656e-05, 7.25813e-05]",0.0003008284
synthetic,syn_05593,Container,1,51939.0,7,AUCKLAND,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.31902954, 0.35889375, 0.38686095, 0.44990472, 0.4720018, 0.6037453]","[0.00012152, 0.00011482, 0.00012152, 0.00011482, 0.00012209, 0.00011567]","[3.87671e-05, 4.1208e-05, 4.70097e-05, 5.16578e-05, 5.76278e-05, 6.98381e-05]",0.0003060698
synthetic,syn_05594,RoRo,1,27564.0,7,LYTTELTON,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.25892542, 0.31204119, 0.3773155, 0.60725659, 0.65793643, 0.86069164]","[0.00010823, 0.00010823, 0.00010823, 8.676e-05, 9.888e-05, 8.787e-05]","[2.80234e-05, 3.37721e-05, 4.08367e-05, 5.26836e-05, 6.50559e-05, 7.56248e-05]",0.0002959609
synthetic,syn_05595,Container,1,68411.0,7,TAURANGA,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.37385413, 0.42391167, 0.45188912, 0.5289891, 0.55613066, 0.57726072]","[0.00011482, 0.00010419, 0.00012152, 0.00011482, 0.00012209, 0.00012209]","[4.29258e-05, 4.41677e-05, 5.49117e-05, 6.07383e-05, 6.78993e-05, 7.04791e-05]",0.0003410738
synthetic,syn_05596,Container,1,53124.0,7,TAURANGA,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.22303293, 0.23402846, 0.32248045, 0.35355158, 0.3929298, 0.42766913]","[9.591e-05, 9.591e-05, 0.00010419, 0.00012152, 0.00011482, 0.00011482]","[2.13907e-05, 2.24453e-05, 3.35995e-05, 4.29621e-05, 4.5116e-05, 4.91048e-05]",0.0002145996
synthetic,syn_05597,Container,1,51653.0,7,TAURANGA,"[1.0, 0.999493, 0.999989, 0.999965, 0.999999, 1.0]","[0.34994998, 0.41669222, 0.46324072, 0.50502036, 0.5598442, 0.60744968]","[0.00011567, 0.00011601, 0.00013371, 0.00013371, 0.00013088, 0.00013992]","[4.04804e-05, 4.83148e-05, 6.19384e-05, 6.7523e-05, 7.32716e-05, 8.49971e-05]",0.0003764669
synthetic,syn_05598,Container,1,27025.0,7,TAURANGA,"[1.0, 1.0, 1.0, 0.999493, 0.999965, 0.999999]","[0.25547006, 0.26996544, 0.35260872, 0.4154145, 0.47200789, 0.50698109]","[0.00011482, 0.00012209, 0.00011567, 0.00011601, 0.00013371, 0.00013088]","[2.9333e-05, 3.29607e-05, 4.07879e-05, 4.81667e-05, 6.31091e-05, 6.6353e-05]",0.0002806782
synthetic,syn_05599,General Cargo,1,10334.0,7,TAURANGA,"[1.0, 1.0, 1.0, 0.999493, 0.999989, 0.999999]","[0.11321095, 0.15437004, 0.26780011, 0.37723391, 0.50674146, 0.64763984]","[0.00011482, 0.00011482, 0.00011567, 0.00011601, 0.00013371, 0.00013088]","[1.29988e-05, 1.77247e-05, 3.09777e-05, 4.37397e-05, 6.77548e-05, 8.47622e-05]",0.0002579322
synthetic,syn_05600,Container,1,110387.0,7,AUCKLAND,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.27389483, 0.39453185, 0.42327487, 0.50671843, 0.53509625, 0.55856453]","[9.591e-05, 0.00010419, 0.00012152, 0.00011482, 0.00011482, 0.00011482]","[2.62688e-05, 4.11066e-05, 5.14346e-05, 5.81812e-05, 6.14395e-05, 6.41341e-05]",0.0003025272
synthetic,syn_05601,General Cargo,1,39763.0,7,AUCKLAND,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.18763761, 0.2681759, 0.35019302, 0.51773368, 0.58635949, 0.6631163]","[9.591e-05, 9.591e-05, 9.591e-05, 0.00010419, 0.00012152, 0.00011482]","[1.7996e-05, 2.57203e-05, 3.35864e-05, 5.39431e-05, 7.12519e-05, 7.61387e-05]",0.0002786055
synthetic,syn_05602,Container,1,43197.0,7,TAURANGA,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.30662948, 0.32300055, 0.37531283, 0.41368322, 0.47438416, 0.49821477]","[0.00011482, 0.00011482, 0.00010419, 0.00012152, 0.00012209, 0.00012209]","[3.5207e-05, 3.70868e-05, 3.91042e-05, 5.0269e-05, 5.79187e-05, 6.08282e-05]",0.0002803814
synthetic,syn_05603,Container,1,109657.0,7,AUCKLAND,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.28338949, 0.29439239, 0.39512089, 0.42299821, 0.46827573, 0.52079696]","[9.591e-05, 9.591e-05, 0.00010419, 0.00012152, 0.00011482, 0.00011482]","[2.71794e-05, 2.82347e-05, 4.1168e-05, 5.1401e-05, 5.37672e-05, 5.97977e-05]",0.00026152
synthetic,syn_05605,Tanker,1,22346.0,7,AUCKLAND,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.00762376, 0.02520128, 0.10169521, 0.276552, 0.52655412, 0.56753215]","[9.591e-05, 9.591e-05, 0.00010419, 0.00012152, 0.00011482, 0.00012209]","[7.312e-07, 2.417e-06, 1.05957e-05, 3.36054e-05, 6.04587e-05, 6.92913e-05]",0.0001770885
synthetic,syn_05606,Container,1,51653.0,6,TAURANGA,"[1.0, 1.0, 1.0, 1.0, 1.0]","[0.36462232, 0.38973156, 0.4599373, 0.48946683, 0.51007203]","[0.00010419, 0.00012152, 0.00011482, 0.00012209, 0.00012209]","[3.79903e-05, 4.73585e-05, 5.28098e-05, 5.97602e-05, 6.22759e-05]",0.0002601678
synthetic,syn_05607,Container,1,51850.0,7,AUCKLAND,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.27598514, 0.35377872, 0.38232417, 0.42586071, 0.45581345, 0.59354994]","[9.591e-05, 0.00010419, 0.00012152, 0.00011482, 0.00011482, 0.00011567]","[2.64693e-05, 3.68605e-05, 4.64584e-05, 4.88971e-05, 5.23363e-05, 6.86587e-05]",0.0002796482
synthetic,syn_05608,Container,1,30136.0,7,AUCKLAND,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.21049798, 0.28053778, 0.30343397, 0.37147086, 0.40572676, 0.4327331]","[9.591e-05, 0.00010419, 0.00012152, 0.00011482, 0.00011482, 0.00012209]","[2.01885e-05, 2.92295e-05, 3.6872e-05, 4.26521e-05, 4.65854e-05, 5.28334e-05]",0.0002283395
synthetic,syn_05609,Container,1,43177.0,7,TAURANGA,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.22433321, 0.35416446, 0.38243954, 0.42344771, 0.46191854, 0.51817199]","[0.00013195, 0.00012209, 0.00012209, 0.0001346, 0.0001346, 0.0001346]","[2.96012e-05, 4.32408e-05, 4.66929e-05, 5.69941e-05, 6.21721e-05, 6.97435e-05]",0.0003084055
synthetic,syn_05610,RoRo,1,31143.0,7,TAURANGA,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.27151909, 0.33180783, 0.38964132, 0.47777183, 0.50408671, 0.52410638]","[0.00010419, 0.00010419, 0.00012152, 0.00011482, 0.00012209, 0.00012209]","[2.82898e-05, 3.45713e-05, 4.73476e-05, 5.48575e-05, 6.15451e-05, 6.39894e-05]",0.000290566
synthetic,syn_05611,Container,1,26868.0,7,TAURANGA,"[1.0, 1.0, 0.999493, 0.999989, 0.999965, 0.999999]","[0.21659535, 0.30063478, 0.35711591, 0.43329504, 0.46609016, 0.49890544]","[0.00011482, 0.00011567, 0.00011601, 0.00013371, 0.00013371, 0.00013088]","[2.48694e-05, 3.47758e-05, 4.1407e-05, 5.79345e-05, 6.23179e-05, 6.52961e-05]",0.0002865672
synthetic,syn_05612,RoRo,1,27100.0,7,TAURANGA,"[1.0, 1.0, 1.0, 1.0, 0.999965, 0.999999]","[0.19443871, 0.27577852, 0.32851208, 0.42092133, 0.72577165, 0.86202644]","[9.591e-05, 0.00010419, 0.00012152, 0.00011482, 0.00013371, 0.00013088]","[1.86483e-05, 2.87336e-05, 3.99194e-05, 4.833e-05, 9.70382e-05, 0.0001128208]",0.0003454442
synthetic,syn_05613,Container,1,41028.0,7,TAURANGA,"[1.0, 1.0, 1.0, 1.0, 0.999493, 0.999989]","[0.25275698, 0.32599195, 0.33993292, 0.44091629, 0.53181262, 0.626942]","[0.00010419, 0.00011482, 0.00012209, 0.00011567, 0.00011601, 0.00013371]","[2.6335e-05, 3.74302e-05, 4.15032e-05, 5.10029e-05, 6.16628e-05, 8.38264e-05]",0.0003017236
synthetic,syn_05614,General Cargo,1,40297.0,7,TAURANGA,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.20295291, 0.27813468, 0.344086, 0.39923605, 0.45747873, 0.50838964]","[0.00011482, 0.00012209, 0.00012209, 0.00012209, 0.0001346, 0.0001346]","[2.3303e-05, 3.39581e-05, 4.20103e-05, 4.87437e-05, 6.15745e-05, 6.84269e-05]",0.000277985
synthetic,syn_05616,RoRo,1,28084.0,7,AUCKLAND,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.31453935, 0.38962529, 0.49485184, 0.59272327, 0.66176382, 0.7108825]","[0.00010419, 0.00012152, 0.00011482, 0.00011482, 0.00011482, 0.00012209]","[3.27721e-05, 4.73456e-05, 5.68187e-05, 6.80562e-05, 7.59834e-05, 8.67933e-05]",0.0003677139
synthetic,syn_05617,Bulker,1,32573.0,7,TAURANGA,"[1.0, 1.0, 1.0, 1.0, 0.999493, 0.999989]","[0.04224188, 0.10255977, 0.23603318, 0.52523124, 0.79290131, 0.88022542]","[0.00010419, 0.00012152, 0.00011482, 0.00011567, 0.00011601, 0.00013371]","[4.4012e-06, 1.24626e-05, 2.71012e-05, 6.0756e-05, 9.19357e-05, 0.0001176922]",0.0003143129
synthetic,syn_05618,Reefer,1,16950.0,7,TAURANGA,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.21699813, 0.26622072, 0.31682582, 0.37739231, 0.45894099, 0.57767545]","[0.00011482, 0.00012209, 0.00012209, 0.00012209, 0.0001346, 0.0001346]","[2.49156e-05, 3.25035e-05, 3.8682e-05, 4.60767e-05, 6.17713e-05, 7.77524e-05]",0.0002816694
synthetic,syn_05619,Container,1,43177.0,7,AUCKLAND,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.20536199, 0.27544748, 0.29839161, 0.3687249, 0.3974358, 0.41637814]","[9.591e-05, 0.00010419, 0.00012152, 0.00011482, 0.00011482, 0.00012209]","[1.96959e-05, 2.86991e-05, 3.62593e-05, 4.23368e-05, 4.56334e-05, 5.08366e-05]",0.0002234406
synthetic,syn_05621,Container,1,41028.0,7,TAURANGA,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.28880252, 0.30632022, 0.35008743, 0.38044682, 0.46008488, 0.4841022]","[0.00011482, 0.00011482, 0.00010419, 0.00012152, 0.00012209, 0.00012209]","[3.31602e-05, 3.51715e-05, 3.64759e-05, 4.62303e-05, 5.61728e-05, 5.91052e-05]",0.0002662867
synthetic,syn_05622,Container,1,43197.0,7,AUCKLAND,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.25832398, 0.28120047, 0.29872201, 0.3444376, 0.37470675, 0.43754139]","[0.00011482, 0.00011482, 0.00011482, 0.00010419, 0.00012152, 0.00011482]","[2.96606e-05, 3.22873e-05, 3.42991e-05, 3.58872e-05, 4.55328e-05, 5.02383e-05]",0.0002278838
synthetic,syn_05623,Container,1,30136.0,7,TAURANGA,"[1.0, 0.999493, 0.999989, 0.999965, 0.999999, 1.0]","[0.243793, 0.28834478, 0.31538181, 0.3464398, 0.39892904, 0.46893461]","[0.00011567, 0.00011601, 0.00013371, 0.00013371, 0.00013088, 0.00013992]","[2.82007e-05, 3.34331e-05, 4.21687e-05, 4.63202e-05, 5.22113e-05, 6.56155e-05]",0.00026792
synthetic,syn_05624,Container,1,53093.0,7,TAURANGA,"[1.0, 1.0, 1.0, 1.0, 0.999965, 0.999999]","[0.30701639, 0.3184624, 0.33297946, 0.39098209, 0.60638491, 0.6659276]","[9.704e-05, 9.704e-05, 9.704e-05, 0.00013092, 0.00013371, 0.00013088]","[2.97936e-05, 3.09044e-05, 3.23132e-05, 5.11872e-05, 8.10758e-05, 8.71557e-05]",0.0003123909
synthetic,syn_05625,Container,1,51939.0,6,TAURANGA,"[1.0, 1.0, 1.0, 1.0, 1.0]","[0.31168383, 0.32969837, 0.39367296, 0.47287814, 0.50572968]","[0.00011482, 0.00011482, 0.00010419, 0.00011482, 0.00012209]","[3.57874e-05, 3.78558e-05, 4.10171e-05, 5.42956e-05, 6.17457e-05]",0.0002306806
synthetic,syn_05626,Container,1,26871.0,7,TAURANGA,"[1.0, 1.0, 0.999493, 0.999989, 0.999965, 0.999999]","[0.23006819, 0.3057272, 0.36475081, 0.41230057, 0.45513994, 0.50727083]","[0.00011482, 0.00011567, 0.00011601, 0.00013371, 0.00013371, 0.00013088]","[2.64163e-05, 3.53649e-05, 4.22923e-05, 5.51274e-05, 6.08538e-05, 6.63909e-05]",0.000286412
synthetic,syn_05627,Container,1,51653.0,7,TAURANGA,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.29118856, 0.30909536, 0.32501234, 0.37358063, 0.40804987, 0.49434743]","[0.00011482, 0.00011482, 0.00011482, 0.00010419, 0.00012152, 0.00012209]","[3.34341e-05, 3.54902e-05, 3.73178e-05, 3.89237e-05, 4.95845e-05, 6.0356e-05]",0.0002550795
synthetic,syn_05628,Container,1,27025.0,7,TAURANGA,"[1.0, 1.0, 1.0, 0.999493, 0.999989, 0.999965]","[0.22944946, 0.27286074, 0.35968091, 0.42820527, 0.47859526, 0.52500549]","[0.00012152, 0.00012209, 0.00011567, 0.00011601, 0.00013371, 0.00013371]","[2.78817e-05, 3.33142e-05, 4.1606e-05, 4.96497e-05, 6.39915e-05, 7.01951e-05]",0.0002866047
synthetic,syn_05629,Container,1,35031.0,7,LYTTELTON,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.17193834, 0.18375979, 0.20350522, 0.27991065, 0.29688591, 0.57027436]","[0.00012132, 0.00012132, 0.00012132, 0.00012369, 0.00012369, 8.814e-05]","[2.08604e-05, 2.22946e-05, 2.46902e-05, 3.46226e-05, 3.67223e-05, 5.02619e-05]",0.0001894374
synthetic,syn_05630,Container,1,27025.0,7,TAURANGA,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.2206642, 0.23510051, 0.27627517, 0.3048248, 0.37579529, 0.40520428]","[0.00011482, 0.00011482, 0.00010419, 0.00012152, 0.00012209, 0.00012209]","[2.53366e-05, 2.69941e-05, 2.87853e-05, 3.7041e-05, 4.58817e-05, 4.94723e-05]",0.0002134923
synthetic,syn_05631,Container,1,109657.0,7,TAURANGA,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.38738573, 0.40679579, 0.4734629, 0.50224216, 0.58027663, 0.60318704]","[0.00011482, 0.00011482, 0.00010419, 0.00012152, 0.00011482, 0.00012209]","[4.44794e-05, 4.67081e-05, 4.93305e-05, 6.10303e-05, 6.66271e-05, 7.36445e-05]",0.0003417716
synthetic,syn_05633,Container,1,27025.0,7,TAURANGA,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.999493]","[0.26114279, 0.27279295, 0.31552658, 0.33277025, 0.44060086, 0.53777335]","[0.00012152, 0.00012152, 0.00011482, 0.00012209, 0.00011567, 0.00011601]","[3.1733e-05, 3.31486e-05, 3.62286e-05, 4.06287e-05, 5.09664e-05, 6.2354e-05]",0.0002550326
synthetic,syn_05634,Container,1,35031.0,7,TAURANGA,"[1.0, 1.0, 0.999493, 0.999989, 0.999965, 0.999999]","[0.27693696, 0.3699906, 0.4436204, 0.48975879, 0.53390753, 0.57833996]","[0.00011482, 0.00011567, 0.00011601, 0.00013371, 0.00013371, 0.00013088]","[3.17978e-05, 4.27986e-05, 5.14371e-05, 6.54841e-05, 7.13853e-05, 7.56923e-05]",0.0003385482
synthetic,syn_05635,General Cargo,1,20202.0,7,TAURANGA,"[1.0, 1.0, 1.0, 1.0, 0.999493, 0.999989]","[0.19124961, 0.26992275, 0.35696574, 0.56288787, 0.78883462, 0.88810905]","[0.00012152, 0.00011482, 0.00011482, 0.00011567, 0.00011601, 0.00013371]","[2.32398e-05, 3.09924e-05, 4.09866e-05, 6.51119e-05, 9.14641e-05, 0.0001187462]",0.0003704873
synthetic,syn_05636,Container,1,30156.0,7,AUCKLAND,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.20225215, 0.2138963, 0.31413722, 0.35081785, 0.39305427, 0.52049005]","[9.591e-05, 9.591e-05, 0.00010419, 0.00012152, 0.00011482, 0.00011567]","[1.93977e-05, 2.05144e-05, 3.27302e-05, 4.26299e-05, 4.51303e-05, 6.02075e-05]",0.0002205903
synthetic,syn_05637,Container,1,35225.0,7,TAURANGA,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.21676373, 0.33260937, 0.36510371, 0.40776401, 0.45534853, 0.49254769]","[0.00013195, 0.00012209, 0.00012209, 0.0001346, 0.0001346, 0.0001346]","[2.86024e-05, 4.06091e-05, 4.45764e-05, 5.48831e-05, 6.12878e-05, 6.62946e-05]",0.0002962173
synthetic,syn_05638,Container,1,107978.0,7,AUCKLAND,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.34947692, 0.36134672, 0.43070301, 0.45766496, 0.54040903, 0.56200773]","[0.00011482, 0.00011482, 0.00012152, 0.00010419, 0.00011482, 0.00012209]","[4.01268e-05, 4.14897e-05, 5.23372e-05, 4.76845e-05, 6.20495e-05, 6.86168e-05]",0.0003122642
