voyage_id,vessel_type,dwt,n_ports,nz_dest_port,p_invasion,track,cluster
1738,RoRo,15068.0,7,AUCKLAND,0.0003850815,Track2,0
1739,Bulker,37520.0,6,NAPIER,0.0003113061,Track2,4
1740,Container,35225.0,7,TAURANGA,0.0003196492,Track2,1
1741,Container,35036.0,5,TAURANGA,0.0002317136,Track2,1
1742,Container,35036.0,7,TAURANGA,0.0002744162,Track2,1
1743,Container,52216.0,5,AUCKLAND,0.0002592686,Track2,0
1744,Bulker,37503.0,6,PORT CHALMERS,0.0001836199,Track2,4
1745,General Cargo,52190.0,6,TAURANGA,0.0004281421,Track2,0
1746,Container,53124.0,6,TAURANGA,0.0003208647,Track2,1
1747,Tanker,45318.0,7,NEW PLYMOUTH,0.0001844492,Track2,4
1748,Container,26868.0,7,TAURANGA,0.0002412449,Track2,1
1749,Bulker,37692.0,5,GISBORNE,0.0002524872,Track2,4
1750,Container,22708.0,5,TAURANGA,0.0001915703,Track2,2
1751,Container,35031.0,5,TAURANGA,0.0001722317,Track2,1
1752,Container,69107.0,5,AUCKLAND,0.0002810654,Track2,0
1753,Container,51850.0,5,NAPIER,0.0002106515,Track2,0
1754,Container,26974.0,7,TAURANGA,0.0002730996,Track2,1
1755,RoRo,14906.0,5,AUCKLAND,0.0002813329,Track2,4
1756,RoRo,16837.0,7,AUCKLAND,0.0003468154,Track2,0
1757,Container,26868.0,5,AUCKLAND,0.0001591532,Track2,1
1758,Container,53176.0,5,TAURANGA,0.0002016791,Track2,1
1759,Container,30813.0,5,AUCKLAND,0.0002205247,Track2,0
1760,Container,50604.0,7,AUCKLAND,0.0003737371,Track2,0
1761,RoRo,28084.0,5,AUCKLAND,0.0003409269,Track2,1
1762,RoRo,23786.0,6,AUCKLAND,0.0003222533,Track2,1
1763,Container,30189.0,7,TAURANGA,0.0002496717,Track2,1
1764,RoRo,14906.0,6,AUCKLAND,0.0002732229,Track2,0
1765,Container,53142.0,5,TAURANGA,0.0002927417,Track2,1
1766,Bulker,37657.0,6,PORT CHALMERS,0.0002810009,Track2,4
1767,Container,17842.0,6,TAURANGA,0.0001886965,Track2,3
1768,Container,53093.0,7,TAURANGA,0.0003355797,Track2,1
1769,Container,117175.0,7,TAURANGA,0.0004720717,Track2,1
1770,Reefer,10617.0,5,AUCKLAND,0.0002464321,Track2,0
1771,Container,24663.0,5,LYTTELTON,0.0001426478,Track2,0
1772,General Cargo,8378.0,7,AUCKLAND,0.0002579652,Track2,2
1773,Container,8252.0,7,AUCKLAND,0.0001423609,Track2,2
1774,Reefer,12912.0,7,TAURANGA,0.0003245543,Track2,4
1775,Container,30337.0,7,TAURANGA,0.0002562292,Track2,1
1776,RoRo,16747.0,7,AUCKLAND,0.0002538558,Track2,1
1777,RoRo,18724.0,6,AUCKLAND,0.0003605653,Track2,0
1778,Container,53142.0,6,TAURANGA,0.0003191391,Track2,1
1779,RoRo,9653.0,6,AUCKLAND,0.0002691161,Track2,0
1780,Container,23252.0,5,AUCKLAND,0.0001890045,Track2,0
1781,General Cargo,58110.0,7,WELLINGTON,0.0004218426,Track2,4
1782,General Cargo,12927.0,6,AUCKLAND,0.0003148781,Track2,2
1783,Bulker,81981.0,7,LYTTELTON,0.0003048539,Track2,4
1784,Tanker,49999.0,7,NEW PLYMOUTH,0.0001959232,Track2,0
1785,Container,35036.0,5,NELSON,0.0001761607,Track2,1
1786,Bulker,35947.0,6,WELLINGTON,0.000270298,Track2,4
1787,RoRo,18160.0,6,AUCKLAND,0.0003485704,Track2,1
1788,Bulker,34439.0,7,GISBORNE,0.0003615474,Track2,4
1789,Bulker,33438.0,5,TAURANGA,0.0002516014,Track2,4
1790,RoRo,14349.0,7,AUCKLAND,0.0003124267,Track2,0
1791,General Cargo,10334.0,7,NELSON,0.000186968,Track2,1
1792,RoRo,20581.0,5,AUCKLAND,0.0003456148,Track2,0
1793,Reefer,12354.0,7,TAURANGA,0.0003270944,Track2,0
1794,Container,110387.0,7,TAURANGA,0.0003814583,Track2,1
1795,RoRo,19110.0,5,AUCKLAND,0.0003200803,Track2,0
1796,Bulker,38584.0,7,TIMARU,0.0002268342,Track2,4
1797,RoRo,14906.0,5,AUCKLAND,0.0003073033,Track2,0
1798,Container,26868.0,5,TAURANGA,0.0002060506,Track2,1
1799,Container,22968.0,7,TAURANGA,0.0002994484,Track2,2
1800,Container,53124.0,7,TAURANGA,0.0003467179,Track2,1
1801,Bulker,31866.0,7,TIMARU,0.000210212,Track2,4
1802,Tanker,49999.0,5,NEW PLYMOUTH,0.0002238174,Track2,0
1803,General Cargo,8378.0,5,AUCKLAND,0.0002084533,Track2,2
1804,Container,43123.0,6,TAURANGA,0.0002957792,Track2,1
1805,Container,53327.0,7,AUCKLAND,0.0003959132,Track2,0
1806,Bulker,34376.0,5,TAURANGA,0.0002374514,Track2,4
1807,RoRo,15853.0,5,AUCKLAND,0.00034812,Track2,4
1808,Container,41337.0,7,TAURANGA,0.0003744692,Track2,1
1809,RoRo,14906.0,5,AUCKLAND,0.0002987354,Track2,0
1810,RoRo,9274.0,5,AUCKLAND,0.0002700289,Track2,0
1811,Container,23429.0,7,AUCKLAND,0.0002633392,Track2,0
1812,RoRo,14283.0,5,AUCKLAND,0.0003011965,Track2,0
1813,RoRo,30089.0,7,AUCKLAND,0.0003004598,Track2,1
1814,Container,21475.0,7,AUCKLAND,0.0002359384,Track2,0
1815,Container,50278.0,5,AUCKLAND,0.0002975964,Track2,0
1816,Container,52190.0,5,AUCKLAND,0.0002580263,Track2,0
1817,Bulker,61302.0,7,LYTTELTON,0.0003412894,Track2,4
1818,General Cargo,38131.0,7,AUCKLAND,0.0004429389,Track2,4
1819,RoRo,31143.0,7,AUCKLAND,0.0003763407,Track2,1
1820,Container,30136.0,6,TAURANGA,0.0002745127,Track2,1
1821,Container,22968.0,6,TAURANGA,0.0002327568,Track2,2
1822,General Cargo,5200.0,6,NAPIER,0.000150077,Track2,0
1823,Container,53124.0,7,TAURANGA,0.0003166538,Track2,1
1824,Container,52180.0,5,TAURANGA,0.0002686878,Track2,0
1825,RoRo,15068.0,5,AUCKLAND,0.000303152,Track2,0
1826,Container,119185.0,6,TAURANGA,0.0003350156,Track2,1
1827,Bulker,37655.0,5,NAPIER,0.0002067658,Track2,3
1828,Bulker,34552.0,6,TAURANGA,0.0003143534,Track2,4
1829,Container,22314.0,5,TAURANGA,0.0001868417,Track2,2
1830,General Cargo,17967.0,5,AUCKLAND,0.0002536101,Track2,1
1831,Container,30136.0,6,TAURANGA,0.0002430264,Track2,1
1832,Container,53327.0,6,AUCKLAND,0.0003093712,Track2,0
1833,Bulker,63340.0,5,NELSON,0.000292573,Track2,4
1834,Bulker,63400.0,5,TAURANGA,0.0003252041,Track2,4
1835,Bulker,37590.0,6,NEW PLYMOUTH,0.00029393,Track2,4
1836,Container,53160.0,7,TAURANGA,0.000321858,Track2,1
1837,Container,21475.0,6,AUCKLAND,0.0002147817,Track2,4
1838,Container,41028.0,5,TAURANGA,0.0001992162,Track2,1
1839,General Cargo,10110.0,6,NELSON,0.0001968518,Track2,1
1840,Container,63352.0,7,AUCKLAND,0.000266754,Track2,1
1841,Container,38975.0,7,AUCKLAND,0.0003253514,Track2,0
1842,Container,53093.0,6,TAURANGA,0.0003341202,Track2,1
1843,Container,48169.0,5,NELSON,0.0002167015,Track2,0
1844,Container,99863.0,7,TAURANGA,0.0004192858,Track2,1
1845,Bulker,39757.0,6,TAURANGA,0.0002944222,Track2,4
1846,General Cargo,63477.0,6,WELLINGTON,0.0002499521,Track2,1
1847,RoRo,31143.0,6,AUCKLAND,0.0003771506,Track2,1
1848,Container,53160.0,5,TAURANGA,0.000238506,Track2,1
1849,Bulker,37520.0,7,AUCKLAND,0.0003474664,Track2,4
1850,Container,22314.0,6,TAURANGA,0.0002260428,Track2,2
1851,RoRo,23786.0,7,AUCKLAND,0.0003451229,Track2,1
1852,RoRo,19550.0,5,AUCKLAND,0.0003371865,Track2,0
1853,RoRo,18833.0,5,NAPIER,0.0002722155,Track2,0
1854,Container,109657.0,7,TAURANGA,0.0004782675,Track2,1
1855,Container,51737.0,5,AUCKLAND,0.0002744715,Track2,0
1856,Container,51533.0,6,AUCKLAND,0.0002784613,Track2,0
1857,Container,53278.0,7,AUCKLAND,0.0003964563,Track2,0
1858,Container,51737.0,6,AUCKLAND,0.0003145872,Track2,0
1859,Container,52190.0,7,AUCKLAND,0.0003500313,Track2,0
1860,Container,22708.0,5,TAURANGA,0.0001924253,Track2,2
1861,Container,8252.0,7,AUCKLAND,0.0001480429,Track2,2
1862,Bulker,39828.0,5,TAURANGA,0.000358182,Track2,3
1863,Container,26871.0,7,TAURANGA,0.0002280075,Track2,1
1864,Tanker,17764.0,7,NEW PLYMOUTH,0.0001645215,Track2,1
1865,RoRo,14906.0,5,NAPIER,0.0002718852,Track2,0
1866,Container,52532.0,6,AUCKLAND,0.0003234418,Track2,0
1867,RoRo,22088.0,5,AUCKLAND,0.0002299348,Track2,1
1868,RoRo,22068.0,7,AUCKLAND,0.0004079274,Track2,3
1869,Container,59266.0,5,AUCKLAND,0.0002235654,Track2,1
1870,General Cargo,37644.0,6,NELSON,0.0002621985,Track2,4
1871,Container,41028.0,6,TAURANGA,0.0002794295,Track2,1
1872,General Cargo,20202.0,6,AUCKLAND,0.0003917418,Track2,2
1873,Bulker,28344.0,5,NELSON,0.0002423739,Track2,4
1874,Container,52190.0,7,AUCKLAND,0.00037686,Track2,0
1875,Container,52180.0,5,AUCKLAND,0.0002753941,Track2,4
1876,Tanker,49993.0,5,NEW PLYMOUTH,0.0002899614,Track2,0
1877,Bulker,42446.0,7,LYTTELTON,0.0003162225,Track2,3
1878,Bulker,37687.0,7,NAPIER,0.0003302335,Track2,4
1879,RoRo,17693.0,5,AUCKLAND,0.0002965868,Track2,0
1880,RoRo,27351.0,7,AUCKLAND,0.0003602496,Track2,1
1881,Bulker,39777.0,5,AUCKLAND,0.0002858325,Track2,4
1882,Container,26947.0,5,TAURANGA,0.0001525922,Track2,1
1883,Container,50500.0,5,TAURANGA,0.0001907091,Track2,1
1884,Container,52180.0,5,NELSON,0.000204351,Track2,4
1885,Reefer,10608.0,5,TAURANGA,0.0002527734,Track2,1
1886,Bulker,39172.0,7,NEW PLYMOUTH,0.0002116746,Track2,4
1887,Container,25985.0,7,AUCKLAND,0.0002591779,Track2,1
1888,RoRo,22815.0,7,AUCKLAND,0.0004512764,Track2,0
1889,Container,105846.0,7,TAURANGA,0.0003920837,Track2,1
1890,Container,22314.0,5,TAURANGA,0.0001869017,Track2,2
1891,RoRo,12988.0,7,AUCKLAND,0.0003231836,Track2,0
1892,Container,34965.0,5,TAURANGA,0.0001702328,Track2,1
1893,Container,48015.0,5,AUCKLAND,0.0002550199,Track2,0
1894,General Cargo,58018.0,5,WELLINGTON,0.0003146696,Track2,4
1895,Container,22968.0,5,AUCKLAND,0.0001952579,Track2,3
1896,Container,41350.0,7,TAURANGA,0.0002888894,Track2,1
1897,Container,53870.0,6,AUCKLAND,0.0003033594,Track2,0
1898,Container,21206.0,7,AUCKLAND,0.0002406084,Track2,0
1899,RoRo,18865.0,7,AUCKLAND,0.0004304894,Track2,0
1900,Reefer,10621.0,5,TAURANGA,0.0002450303,Track2,1
1901,Container,65937.0,7,AUCKLAND,0.0004056336,Track2,0
1902,RoRo,28084.0,7,AUCKLAND,0.0003636531,Track2,1
1903,General Cargo,55807.0,7,TAURANGA,0.0003566796,Track2,1
1904,Container,12502.0,7,TAURANGA,0.0001798955,Track2,3
1905,Other,5488.0,5,NEW PLYMOUTH,0.0001289107,Track2,0
1906,Container,47087.0,7,TAURANGA,0.0003563861,Track2,1
1907,Container,53142.0,7,TAURANGA,0.0003230675,Track2,1
1908,Container,51533.0,7,AUCKLAND,0.0003559365,Track2,0
1909,Container,51807.0,7,AUCKLAND,0.000283902,Track2,1
1910,RoRo,16702.0,7,AUCKLAND,0.0003794041,Track2,0
1911,General Cargo,20202.0,5,AUCKLAND,0.000316509,Track2,2
1912,Container,110387.0,7,TAURANGA,0.0004060439,Track2,1
1913,Container,43177.0,7,TAURANGA,0.0003623936,Track2,1
1914,Passenger,36644.0,6,GISBORNE,0.0004391545,Track2,4
1915,Reefer,10318.0,5,AUCKLAND,0.0002493303,Track2,0
1916,Reefer,12354.0,5,AUCKLAND,0.0002866487,Track2,0
1917,Container,93591.0,7,TAURANGA,0.0003947583,Track2,1
1918,Container,110387.0,7,TAURANGA,0.0004141189,Track2,1
1919,Container,43197.0,7,TAURANGA,0.000345984,Track2,1
1920,Bulker,31939.0,6,WELLINGTON,0.0002507808,Track2,4
1921,Container,53870.0,6,LYTTELTON,0.0002408071,Track2,0
1922,Container,53176.0,5,NELSON,0.0001975251,Track2,1
1923,RoRo,14906.0,7,AUCKLAND,0.0003531148,Track2,0
1924,Container,30700.0,7,AUCKLAND,0.0002922532,Track2,0
1925,RoRo,14906.0,6,AUCKLAND,0.0003131225,Track2,0
1926,Container,12502.0,7,TAURANGA,0.0001740029,Track2,3
1927,Container,43177.0,7,TAURANGA,0.0003117082,Track2,1
1928,Container,30420.0,7,AUCKLAND,0.0003075073,Track2,0
1929,Bulker,38852.0,5,GISBORNE,0.000321742,Track2,3
1930,Container,30721.0,5,AUCKLAND,0.000207964,Track2,0
1931,Container,69107.0,5,NAPIER,0.0002764066,Track2,0
1932,Container,38004.0,5,AUCKLAND,0.0002248783,Track2,4
1933,Container,52190.0,7,AUCKLAND,0.000355777,Track2,0
1934,RoRo,22514.0,6,AUCKLAND,0.0004173881,Track2,0
1935,Container,39383.0,7,AUCKLAND,0.0003404122,Track2,0
1936,RoRo,43878.0,7,AUCKLAND,0.0003931116,Track2,1
1937,Bulker,39777.0,7,TAURANGA,0.0003061484,Track2,3
1938,RoRo,12988.0,5,AUCKLAND,0.0002538056,Track2,0
1939,Tanker,21028.0,5,NEW PLYMOUTH,0.0001827528,Track2,0
1940,General Cargo,12672.0,6,AUCKLAND,0.0003279117,Track2,0
1941,General Cargo,5642.0,6,AUCKLAND,0.0001766227,Track2,2
1942,Container,30337.0,5,TAURANGA,0.0002323688,Track2,1
1943,Bulker,28250.0,7,NAPIER,0.0002924406,Track2,0
1944,RoRo,22815.0,5,AUCKLAND,0.0003645381,Track2,0
1945,Bulker,38652.0,7,NEW PLYMOUTH,0.00025409,Track2,4
1946,Container,8252.0,7,AUCKLAND,0.0001520062,Track2,2
1947,General Cargo,8378.0,7,AUCKLAND,0.0002456507,Track2,2
1948,Bulker,34327.0,5,TAURANGA,0.0003327541,Track2,4
1949,Reefer,12354.0,5,AUCKLAND,0.0002540776,Track2,4
1950,Container,21206.0,5,AUCKLAND,0.0001882017,Track2,0
1951,Container,31756.0,7,AUCKLAND,0.0002524086,Track2,0
1952,RoRo,14906.0,7,AUCKLAND,0.0003246714,Track2,0
1953,Container,24615.0,7,TAURANGA,0.0002773143,Track2,0
1954,RoRo,16702.0,5,AUCKLAND,0.000303602,Track2,0
1955,Bulker,36888.0,7,TIMARU,0.0002089972,Track2,4
1956,RoRo,22815.0,6,AUCKLAND,0.0003915415,Track2,0
1957,Container,8252.0,6,AUCKLAND,9.51644e-05,Track2,1
1958,Bulker,38859.0,5,NELSON,0.0002199434,Track2,4
1959,Container,27025.0,6,TAURANGA,0.0001747989,Track2,1
1960,Container,30721.0,6,AUCKLAND,0.0002680226,Track2,0
1961,Container,40278.0,5,AUCKLAND,0.0002475564,Track2,0
1962,Container,27025.0,5,TAURANGA,0.0002012177,Track2,1
1963,General Cargo,8378.0,7,AUCKLAND,0.0002279691,Track2,2
1964,Bulker,34552.0,5,PORT CHALMERS,0.0002255413,Track2,4
1965,Reefer,12374.0,7,AUCKLAND,0.0003303756,Track2,0
1966,Container,27025.0,7,AUCKLAND,0.0002364608,Track2,1
1967,Container,53176.0,7,TAURANGA,0.0004006076,Track2,1
1968,RoRo,23786.0,6,AUCKLAND,0.0003197954,Track2,1
1969,Container,12502.0,7,TAURANGA,0.0001563658,Track2,3
1970,General Cargo,13958.0,5,NELSON,0.0001992958,Track2,1
1971,Container,53176.0,6,TAURANGA,0.0003052986,Track2,1
1972,Container,22314.0,5,TAURANGA,0.0001879466,Track2,2
1973,Container,53142.0,6,TAURANGA,0.0003472596,Track2,1
1974,General Cargo,16950.0,7,TAURANGA,0.0002696905,Track2,1
1975,Bulker,32537.0,7,TAURANGA,0.0003356871,Track2,4
1976,Container,13048.0,7,TAURANGA,0.0001798965,Track2,3
1977,RoRo,16837.0,7,AUCKLAND,0.0003747757,Track2,0
1978,RoRo,21414.0,7,AUCKLAND,0.0003982405,Track2,1
1979,Bulker,42446.0,7,NAPIER,0.0002833691,Track2,4
1980,Bulker,36644.0,5,AUCKLAND,0.0003308702,Track2,4
1981,Container,48169.0,6,AUCKLAND,0.0002974902,Track2,0
1982,Reefer,12374.0,6,AUCKLAND,0.0003068079,Track2,0
1983,Bulker,37650.0,5,TAURANGA,0.0002615239,Track2,3
1984,Container,80293.0,6,TAURANGA,0.000388281,Track2,0
1985,Container,21475.0,6,AUCKLAND,0.0001825333,Track2,0
1986,Container,26947.0,7,TAURANGA,0.0003029056,Track2,1
1987,RoRo,15465.0,6,AUCKLAND,0.0003662945,Track2,0
1988,Container,53124.0,7,TAURANGA,0.0003539744,Track2,1
1989,Container,35036.0,7,TAURANGA,0.000259981,Track2,1
1990,Container,35225.0,7,TAURANGA,0.0002690581,Track2,1
1991,Container,23252.0,7,AUCKLAND,0.0002377068,Track2,0
1992,Container,62007.0,7,AUCKLAND,0.000390323,Track2,0
1993,RoRo,28818.0,5,AUCKLAND,0.0002425269,Track2,1
1994,Container,51653.0,7,TAURANGA,0.0003821939,Track2,0
1995,Container,69107.0,7,AUCKLAND,0.0003718121,Track2,0
1996,General Cargo,20202.0,7,AUCKLAND,0.0004018459,Track2,2
1997,RoRo,27178.0,7,AUCKLAND,0.0003209173,Track2,1
1998,Container,43177.0,5,NELSON,0.0001927762,Track2,1
1999,Container,30721.0,7,AUCKLAND,0.0003081593,Track2,0
2000,Bulker,39742.0,7,TAURANGA,0.0003286849,Track2,4
2001,RoRo,18529.0,7,AUCKLAND,0.000365496,Track2,4
2002,Container,62007.0,7,AUCKLAND,0.0003896708,Track2,0
2003,Container,30136.0,6,TAURANGA,0.0002756144,Track2,1
2004,RoRo,15506.0,5,AUCKLAND,0.0001966197,Track2,1
2005,Container,36307.0,7,AUCKLAND,0.0003130561,Track2,0
2006,Container,51653.0,5,AUCKLAND,0.0002632531,Track2,1
2007,Container,30813.0,5,AUCKLAND,0.0002068463,Track2,0
2008,Container,39275.0,7,AUCKLAND,0.0002805878,Track2,0
2009,RoRo,12988.0,7,AUCKLAND,0.000367907,Track2,0
2010,Container,99863.0,5,TAURANGA,0.0002653254,Track2,1
2011,Container,12502.0,7,TAURANGA,0.0001619479,Track2,3
2012,Bulker,63479.0,5,NELSON,0.0002174555,Track2,4
2013,Container,22968.0,5,TAURANGA,0.0001903764,Track2,2
2014,RoRo,20581.0,7,AUCKLAND,0.0004111543,Track2,0
2015,Container,51850.0,7,AUCKLAND,0.0003562285,Track2,0
2016,General Cargo,20202.0,7,AUCKLAND,0.0004391107,Track2,0
2017,Container,51939.0,5,TAURANGA,0.0002166964,Track2,1
2018,RoRo,28818.0,5,AUCKLAND,0.0003245516,Track2,1
2019,Container,51822.0,7,AUCKLAND,0.0003761687,Track2,0
2020,RoRo,9491.0,6,AUCKLAND,0.0002723052,Track2,4
2021,RoRo,15089.0,7,AUCKLAND,0.0003773864,Track2,0
2022,Container,35225.0,6,TAURANGA,0.0002501362,Track2,1
2023,General Cargo,33420.0,5,AUCKLAND,0.0003514037,Track2,4
2024,RoRo,27178.0,7,AUCKLAND,0.0003303633,Track2,1
2025,RoRo,14906.0,7,AUCKLAND,0.000408751,Track2,0
2026,Container,13809.0,5,TAURANGA,0.0001469738,Track2,0
2027,Container,109657.0,6,TAURANGA,0.0003795059,Track2,1
2028,RoRo,27100.0,6,AUCKLAND,0.0002505222,Track2,1
2029,General Cargo,12267.0,5,AUCKLAND,0.000248644,Track2,0
2030,Bulker,37743.0,5,PORT CHALMERS,0.0002242075,Track2,3
2031,Container,8252.0,7,AUCKLAND,0.0001401598,Track2,1
2032,Container,12502.0,5,TAURANGA,0.000119756,Track2,3
2033,RoRo,12200.0,6,AUCKLAND,0.0002921667,Track2,0
2034,Container,33836.0,7,AUCKLAND,0.0003275303,Track2,0
2035,Bulker,31728.0,7,AUCKLAND,0.0002707645,Track2,4
2036,RoRo,9491.0,5,AUCKLAND,0.0002608143,Track2,0
2037,General Cargo,8378.0,5,AUCKLAND,0.0002132587,Track2,2
2038,Container,52216.0,7,AUCKLAND,0.0003556193,Track2,0
2039,Container,65165.0,7,TAURANGA,0.0003932629,Track2,0
2040,General Cargo,60494.0,5,TAURANGA,0.0003443769,Track2,1
2041,Container,51850.0,6,AUCKLAND,0.0003262402,Track2,0
2042,Bulker,38559.0,6,TAURANGA,0.0003011714,Track2,4
2043,Container,62007.0,6,AUCKLAND,0.0003445772,Track2,4
2044,Bulker,37739.0,6,LYTTELTON,0.0002922888,Track2,4
2045,Container,41350.0,7,TAURANGA,0.0002922694,Track2,1
2046,Container,50201.0,7,AUCKLAND,0.0003660009,Track2,0
2047,Tanker,16298.0,5,TAURANGA,0.0002337709,Track2,3
2048,Container,13048.0,7,TAURANGA,0.0001764643,Track2,3
2049,Container,51653.0,7,AUCKLAND,0.000312761,Track2,1
2050,Reefer,13055.0,5,AUCKLAND,0.0002943913,Track2,0
2051,Container,51653.0,7,TAURANGA,0.0003279829,Track2,1
2052,Container,30156.0,5,TAURANGA,0.0002120612,Track2,1
2053,Container,8252.0,7,AUCKLAND,0.0001462986,Track2,2
2054,Bulker,40481.0,5,TIMARU,0.0002530393,Track2,4
2055,General Cargo,17967.0,7,AUCKLAND,0.0003439887,Track2,1
2056,Bulker,37085.0,6,TAURANGA,0.0003178161,Track2,0
2057,RoRo,19512.0,5,AUCKLAND,0.0003281426,Track2,0
2058,Container,38975.0,6,AUCKLAND,0.0002829811,Track2,0
2059,Container,51939.0,7,AUCKLAND,0.0003126954,Track2,1
2060,RoRo,19106.0,7,AUCKLAND,0.000394146,Track2,0
2061,General Cargo,8378.0,5,AUCKLAND,0.0002134959,Track2,2
2062,Bulker,40020.0,5,WELLINGTON,0.0002651381,Track2,4
2063,General Cargo,37613.0,5,NAPIER,0.0003054677,Track2,4
2064,Tanker,12798.0,5,NEW PLYMOUTH,0.0001923412,Track2,4
2065,Container,58350.0,5,AUCKLAND,0.000298539,Track2,0
2066,Container,30337.0,6,TAURANGA,0.0002049939,Track2,1
2067,RoRo,22438.0,7,AUCKLAND,0.0004460298,Track2,1
2068,Bulker,28190.0,5,TAURANGA,0.0003122808,Track2,4
2069,General Cargo,5351.0,6,NELSON,0.0001688325,Track2,3
2070,Container,30721.0,5,AUCKLAND,0.0002152332,Track2,0
2071,Bulker,40259.0,7,TAURANGA,0.0003371307,Track2,3
2072,General Cargo,12502.0,5,TAURANGA,0.0002393902,Track2,3
2073,Container,26947.0,6,TAURANGA,0.0002345108,Track2,1
2074,Container,43197.0,7,TAURANGA,0.0002977638,Track2,1
2075,Bulker,28238.0,5,PORT CHALMERS,0.0002841311,Track2,4
2076,Container,51939.0,7,TAURANGA,0.0003990816,Track2,1
2077,General Cargo,37693.0,5,TAURANGA,0.0003591178,Track2,4
2078,Container,26871.0,7,TAURANGA,0.0002429747,Track2,1
2079,RoRo,28837.0,6,AUCKLAND,0.0002584249,Track2,1
2080,RoRo,12909.0,5,AUCKLAND,0.0002774386,Track2,0
2081,Container,80115.0,7,TAURANGA,0.0004073238,Track2,0
2082,RoRo,12909.0,6,AUCKLAND,0.0003200843,Track2,4
2083,Container,41028.0,7,TAURANGA,0.0003222445,Track2,1
2084,Container,66347.0,7,AUCKLAND,0.0004096263,Track2,1
2085,Container,53139.0,6,TAURANGA,0.0003465299,Track2,1
2086,Container,8252.0,7,AUCKLAND,0.0001451923,Track2,2
2087,Container,30814.0,6,AUCKLAND,0.0002216331,Track2,0
2088,Container,48015.0,7,AUCKLAND,0.0003708011,Track2,0
2089,Container,23524.0,7,AUCKLAND,0.000244041,Track2,0
2090,General Cargo,37154.0,5,TAURANGA,0.000325476,Track2,4
2091,Container,30337.0,7,TAURANGA,0.0002584123,Track2,1
2092,Container,52532.0,5,AUCKLAND,0.0002848831,Track2,0
2093,Bulker,46619.0,5,NELSON,0.0002408613,Track2,1
2094,RoRo,18160.0,7,AUCKLAND,0.0002918457,Track2,1
2095,Bulker,55458.0,7,LYTTELTON,0.0003766345,Track2,0
2096,Container,41028.0,7,TAURANGA,0.0003239401,Track2,1
2097,Bulker,57905.0,7,NEW PLYMOUTH,0.0002608977,Track2,4
2098,Container,41028.0,5,TAURANGA,0.0001848822,Track2,1
2099,Container,41028.0,5,TAURANGA,0.0002181994,Track2,1
2100,Container,26871.0,6,TAURANGA,0.0002330902,Track2,1
2101,Container,61636.0,7,AUCKLAND,0.0004038726,Track2,0
2102,Container,50604.0,7,AUCKLAND,0.0003150462,Track2,0
2103,Container,80293.0,7,LYTTELTON,0.0003519218,Track2,0
2104,Container,41028.0,6,TAURANGA,0.0002407295,Track2,1
2105,RoRo,19893.0,7,AUCKLAND,0.0004122759,Track2,0
2106,RoRo,18864.0,6,NAPIER,0.0003416793,Track2,0
2107,Bulker,28448.0,5,PORT CHALMERS,0.0002732622,Track2,4
2108,Bulker,38584.0,5,TIMARU,0.0001986622,Track2,4
2109,Container,65937.0,5,AUCKLAND,0.0002899263,Track2,0
2110,Bulker,33963.0,5,TAURANGA,0.0003260179,Track2,3
2111,RoRo,12988.0,7,AUCKLAND,0.00033179,Track2,0
2112,Bulker,32561.0,6,NELSON,0.0002882616,Track2,3
2113,Container,63352.0,7,TAURANGA,0.0004281252,Track2,1
2114,Container,52216.0,5,AUCKLAND,0.000255984,Track2,0
2115,Container,53142.0,7,TAURANGA,0.0003312199,Track2,1
2116,Container,80293.0,6,TAURANGA,0.0003793013,Track2,0
2117,Container,30700.0,5,AUCKLAND,0.0002163226,Track2,0
2118,Container,68411.0,7,AUCKLAND,0.0003542619,Track2,1
2119,RoRo,30089.0,7,AUCKLAND,0.0003058053,Track2,1
2120,Tanker,45791.0,7,NEW PLYMOUTH,0.00017733,Track2,4
2121,Container,53176.0,7,TAURANGA,0.0003994624,Track2,1
2122,Container,80398.0,6,TAURANGA,0.0003659619,Track2,0
2123,Container,30813.0,7,AUCKLAND,0.000289126,Track2,4
2124,Container,52190.0,6,AUCKLAND,0.0003040931,Track2,0
2125,Bulker,31657.0,5,NEW PLYMOUTH,0.0002312755,Track2,4
2126,Container,30813.0,6,AUCKLAND,0.0002571093,Track2,0
2127,General Cargo,8378.0,5,AUCKLAND,0.0002079222,Track2,2
2128,Container,53160.0,5,TAURANGA,0.0002576331,Track2,1
2129,Container,65710.0,6,AUCKLAND,0.0003529351,Track2,0
2130,RoRo,16758.0,6,AUCKLAND,0.0003319017,Track2,0
2131,RoRo,27178.0,7,AUCKLAND,0.0003698011,Track2,1
2132,Container,65364.0,5,NELSON,0.0002825487,Track2,0
2133,RoRo,18701.0,5,AUCKLAND,0.0003234486,Track2,0
2134,Container,53124.0,5,TAURANGA,0.0001832219,Track2,1
2135,RoRo,23786.0,5,AUCKLAND,0.0003178043,Track2,1
2136,Container,30156.0,6,TAURANGA,0.0002112707,Track2,1
2137,Container,53160.0,7,TAURANGA,0.0004089255,Track2,1
2138,Container,65937.0,7,AUCKLAND,0.0003833445,Track2,0
2139,Container,27025.0,7,TAURANGA,0.0002223431,Track2,1
2140,General Cargo,38575.0,5,LYTTELTON,0.0002971535,Track2,4
