ports,transits_hours,dwells_hours,n_ports,vessel_type,dwt,cluster_k,nz_destination
"['SHANGHAI', 'SHENZHEN', 'HONG KONG', 'BRISBANE', 'BOTANY', 'MELBOURNE', 'AUCKLAND']","[0.19655277981319008, 92.45364792006681, 4.615462508771459, 199.12325821468943, 26.714940581934997, 34.5030168222488, 159.24942633004926]","[23.499479404979144, 36.6141684188842, 20.915119036947715, 17.606499696832042, 26.19687478998567, 25.608420971080463, 68.5223626209583]",7,Container,30852.0,0,AUCKLAND
"['YOKOHAMA', 'OSAKA', 'BUSAN NEW', 'SHANGHAI', 'AUCKLAND']","[0.2796717668910895, 36.09744187300228, 44.236364503501285, 57.97405143818903, 256.8241581123317]","[24.73961422186821, 25.339316491719153, 35.66193869407709, 20.46243739867775, 19.7705890286317]",5,Container,24480.0,0,AUCKLAND
"['TABOGUILLA', 'PAPEETE', 'NOUMEA', 'BRISBANE', 'NAPIER']","[0.4223421098851765, 221.14604407501247, 176.52206383733233, 70.72793775929269, 78.39440215263726]","[15.7150997416712, 15.486821535214752, 15.643129073887128, 15.119909056436654, 29.057414295647103]",5,Container,51807.0,1,NAPIER
"['BRISBANE', 'KEMBLA', 'MELBOURNE', 'YOKKAICHI', 'AUCKLAND']","[0.9142393994529547, 76.91470334180146, 50.825050545105725, 245.83394930051017, 247.22226696869873]","[18.738832899851456, 14.608738187707939, 11.660394283508905, 6.437908779926805, 17.31342647962552]",5,RoRo,15068.0,0,AUCKLAND
"['SUVA', 'LAUTOKA', 'APIA', 'PAGO PAGO HARBOR', ""NUKU'ALOFA"", 'TAURANGA']","[0.45199497971724756, 18.93896723362816, 44.79696221926476, 18.794162746666878, 23.80876469447257, 57.103410313499545]","[29.69703280625964, 33.46103566262135, 24.412790225456117, 27.909650120576973, 20.05481840146033, 23.08622003370032]",6,Container,22708.0,2,TAURANGA
"['NEW WESTMINSTER', 'SAN FRANCISCO', 'LOS ANGELES', 'BLOUNT ISLAND', 'ROYAL', 'CRIST_BAL', 'AUCKLAND']","[1.298651261980635, 85.9615300477293, 51.6945600577089, 223.78058865647975, 47.332127087748574, 34.88730427936331, 340.1593222901277]","[31.07504543526133, 26.55391942880449, 28.293170481699693, 16.927595758777866, 17.47904209372594, 43.02824648845862, 46.850926104731684]",7,RoRo,31143.0,1,AUCKLAND
"['PARANAGU_', 'R_O DE LA PLATA', 'SAN LORENZO', 'ZONA COMUN', 'LYTTELTON']","[0.242398690941656, 123.6638138230251, 71.34206601803434, 35.73052252172099, 414.7402524120191]","[69.86000906102825, 68.46063791266059, 51.596807333090325, 41.66537502501454, 107.69372513314835]",5,Bulker,55848.0,1,LYTTELTON
"['SINGAPORE', 'NEW PRIOK', 'BRISBANE', 'NEWCASTLE', 'WELLINGTON']","[0.20774292769538172, 38.27067072036493, 217.02222483130862, 102.10929953031486, 121.84681165198529]","[59.13498545106303, 47.50419496038177, 65.3962319860938, 62.48603352888621, 49.99474396768729]",5,Bulker,36880.0,4,WELLINGTON
"['SUVA', 'APIA', 'PAGO PAGO HARBOR', 'RAROTONGA', 'AITUTAKI', 'AUCKLAND']","[0.6804956792119174, 44.02477833557161, 21.613287158666907, 42.30022469719994, 18.456469595115713, 95.3225009801842]","[24.67036777486119, 19.960177437650717, 19.046728565717782, 39.44407903979421, 16.886151884636956, 12.560505103416245]",6,General Cargo,8378.0,2,AUCKLAND
"['SHANGHAI', 'ZHOUSHAN', 'GUANGZHOU', 'KAOHSIUNG', 'AUCKLAND']","[0.1473199246743746, 16.162548319575574, 40.96231625230074, 26.02601748115294, 245.11137934990364]","[15.558116274939376, 19.07867415760328, 14.54076971341671, 9.410988957141768, 10.733537004382786]",5,Container,65710.0,0,AUCKLAND
"['PYEONGTAEK', 'ONSAN', 'OSAKA', 'YOKKAICHI', 'AUCKLAND']","[0.3663694618798241, 70.36409110116946, 56.09699566192334, 30.16704511246312, 247.22226696869873]","[17.081023937860873, 18.61333557576659, 16.773088379588476, 12.29618114761915, 15.7564881848057]",5,RoRo,16837.0,0,AUCKLAND
"['CARTAGENA', 'PHILADELPHIA', 'CHARLESTON', 'CRIST_BAL', 'TABOGUILLA', 'TAURANGA']","[0.3264343841058561, 101.59737526153792, 96.77269203069218, 93.57351933696751, 8.196790298744265, 333.0481086477313]","[26.68646175996936, 22.836219994972506, 23.957233336536145, 19.76904443949865, 25.278454333309643, 27.700381701839266]",6,Container,41028.0,1,TAURANGA
"['ALMA', 'BRISBANE', 'BOTANY', 'MELBOURNE', 'TAURANGA']","[0.40322341087084346, 32.91885459847969, 62.79864758529657, 87.45639896437577, 143.82943392973365]","[39.87525435340356, 61.697424624373404, 77.00374034636515, 90.71176118315599, 71.64579764165573]",5,General Cargo,40527.0,3,TAURANGA
"['OSAKA', 'BUSAN NEW', 'SHANGHAI', 'SHENZHEN', 'HONG KONG', 'BRISBANE', 'AUCKLAND']","[0.12355209870280004, 79.51249288519982, 100.2854299680919, 71.57324686227543, 4.615462508771459, 199.12325821468943, 169.9943292537514]","[13.918289685519238, 30.623405018343025, 24.527092411117902, 24.172865179792936, 27.60449596426367, 29.665739634562502, 71.55103891458516]",7,Container,23261.0,0,AUCKLAND
"['BABAK', 'OSAKA', 'YOKKAICHI', 'YOKOHAMA', 'GISBORNE']","[1.9685657399496366, 88.47675177711056, 9.847378164436593, 16.872272011543867, 347.27349913807836]","[42.81110734469132, 50.80386410375429, 39.80552701561914, 57.244587096929926, 47.969096762846554]",5,Reefer,12906.0,1,GISBORNE
"['CRIST_BAL', 'TABOGUILLA', 'PAPEETE', 'NOUMEA', 'NAPIER']","[0.43307505140602887, 8.196790298744265, 221.14604407501247, 124.75269352477788, 83.80450198514134]","[14.299321017276482, 12.182936002885693, 20.64324044328241, 20.377044979065836, 32.05671643751541]",5,Container,43206.0,1,NAPIER
"['ISHINOMAKI', 'PYEONGTAEK', 'SHANGHAI', 'ZHOUSHAN', 'GUANGZHOU', 'KAOHSIUNG', 'LYTTELTON']","[0.1375341651296531, 83.4623180244168, 33.057972947800614, 20.652145075013234, 82.76405301842725, 120.03761749163344, 349.89151703480286]","[50.40721491009541, 41.22885928919912, 47.501144181335754, 36.607385038104375, 37.130253878334635, 81.82902965263176, 71.62891063519375]",7,Bulker,37534.0,4,LYTTELTON
"['SAVANNAH', 'CRIST_BAL', 'TABOGUILLA', 'PAPEETE', 'NOUMEA', 'BRISBANE', 'TAURANGA']","[0.3753710983045577, 74.96779637146477, 8.196790298744265, 221.14604407501247, 124.75269352477788, 49.36093412865842, 177.75423200502632]","[16.227495942220084, 20.57010750903941, 18.31196883763065, 18.161005423436343, 36.920215880014005, 33.336655243721346, 32.12069482680179]",7,Container,41028.0,1,TAURANGA
"['BEIHAI', 'ZHANJIANG', 'SRIRACHA', 'SINGAPORE', 'GISBORNE']","[0.36364284396596935, 44.48027524934927, 94.34561617549893, 51.52118737812458, 339.55720095632495]","[56.715929591368564, 62.99831704353219, 58.933121088760466, 47.953936766340604, 64.43953445694565]",5,Bulker,37657.0,4,GISBORNE
"['LAE', 'MOTUKEA ISLAND', 'NOUMEA', 'BRISBANE', 'BOTANY', 'MELBOURNE', 'AUCKLAND']","[0.5534798922549276, 43.012813494429835, 85.39905496790135, 36.24056794000994, 45.75820231487067, 49.75532629405446, 135.39072451278733]","[25.10608924037955, 24.882067609249972, 33.23087154743036, 30.819855327753434, 44.391695267865, 29.47608632250096, 73.50317588026923]",7,Container,22314.0,3,AUCKLAND
"['SAKAIDE', 'MIZUSHIMA', 'HIROSHIMA', 'YOKKAICHI', 'YOKOHAMA', 'AUCKLAND']","[0.29850458377273514, 11.1060059243258, 9.587167368878177, 16.562915835119767, 6.581658341671853, 242.57593941877514]","[14.686006450689728, 12.037609747694558, 13.8908255342957, 10.753450113319216, 16.434538544398887, 16.472850139096156]",6,RoRo,15089.0,0,AUCKLAND
"['BRISBANE', 'BOTANY', 'MELBOURNE', 'ADELAIDE', 'NEW PLYMOUTH']","[0.9787878063071285, 64.41399529720418, 87.8384401986265, 60.818798654844535, 110.18162689725267]","[67.86472571859194, 48.269295041610896, 43.006556108562094, 49.58080127482103, 48.90162764074089]",5,General Cargo,9032.0,3,NEW PLYMOUTH
"['YOKOHAMA', 'OSAKA', 'BUSAN NEW', 'SHANGHAI', 'SHENZHEN', 'HONG KONG', 'AUCKLAND']","[0.25899549406867295, 30.893501848561787, 39.52081968105596, 53.01752563106598, 73.31578762618155, 4.615462508771459, 262.4080045350207]","[19.806319828984797, 26.49026024513098, 37.08365344212509, 18.906395747172677, 18.583028624508003, 28.321870790591582, 56.3124194493784]",7,Container,23252.0,0,AUCKLAND
"['GUANGZHOU', 'KAOHSIUNG', 'BRISBANE', 'BOTANY', 'MELBOURNE', 'KEMBLA', 'AUCKLAND']","[2.044227483813878, 71.85149165234606, 193.31311276693148, 36.29517260319322, 26.225046499469084, 37.92738392566841, 192.54170253747318]","[20.024519623499383, 22.63924124462443, 23.010046480000778, 18.54744212970665, 9.500637586545594, 23.228547053121808, 30.236208675219732]",7,RoRo,14906.0,0,AUCKLAND
"[""NUKU'ALOFA"", 'SUVA', 'APIA', 'PAGO PAGO HARBOR', 'ALOFI', 'NEIAFU', 'AUCKLAND']","[1.0618902953750293, 22.726968449715343, 44.02477833557161, 21.613287158666907, 19.36128790069542, 115.88727683205012, 199.73843253395356]","[19.961255476410795, 23.123169242592823, 18.245442559285568, 37.46631762724984, 17.23038578403429, 41.16549652297222, 49.28395141757855]",7,General Cargo,8378.0,2,AUCKLAND
"['ONSAN', 'OSAKA', 'YOKKAICHI', 'YOKOHAMA', 'PORT CHALMERS']","[0.3634257991615275, 29.81593188294224, 33.64945030493415, 28.12045335257311, 359.97061313416066]","[24.204158023664903, 26.37909619424106, 34.88745530407854, 28.675951457983007, 46.32861510797042]",5,Tanker,19946.0,0,PORT CHALMERS
"['SHENZHEN', 'HONG KONG', 'BRISBANE', 'BOTANY', 'MELBOURNE', 'AUCKLAND']","[0.14124309883688868, 4.615462508771459, 199.12325821468943, 54.53333565660221, 114.33550164062014, 81.89594354864074]","[22.161865778320543, 30.569822046923107, 21.91846516079977, 17.22021107720571, 30.037116157459053, 29.96522663944636]",6,Container,31756.0,0,AUCKLAND
"['YOKKAICHI', 'YOKOHAMA', 'OSAKA', 'BUSAN NEW', 'SHANGHAI', 'BRISBANE', 'AUCKLAND']","[0.3408734271551619, 10.758696149041329, 18.768574476487988, 64.16797671437178, 80.93210137775837, 206.29754413541016, 163.61868799368094]","[34.31734560082108, 20.280068192287356, 10.985882504320749, 8.574128458515403, 25.945377286506403, 25.90738718049394, 42.99868107728438]",7,RoRo,12221.0,0,AUCKLAND
"['SAVANNAH', 'CRIST_BAL', 'TABOGUILLA', 'PAPEETE', 'NOUMEA', 'AUCKLAND']","[0.3694351808086349, 79.47405735554189, 9.426308843555903, 234.4389756860788, 132.25148931042028, 141.7170136915054]","[16.34373529014727, 25.854468310138284, 35.21429651922503, 28.875135871677795, 38.78326019269487, 36.45081947382798]",6,General Cargo,18143.0,1,AUCKLAND
"['BABAK', 'OSAKA', 'YOKKAICHI', 'YOKOHAMA', 'KISARAZU', 'MOJI', 'AUCKLAND']","[0.29222965383428967, 88.47675177711056, 28.813428509141474, 16.872272011543867, 8.855117003043745, 26.882261051977313, 235.40001505575825]","[12.300136924804454, 16.199775823549206, 18.616661977082106, 14.723188346607554, 11.833329759616957, 22.47012191552631, 34.31507514863281]",7,Reefer,12354.0,0,AUCKLAND
"['KEELUNG', 'SHANGHAI', 'ZHOUSHAN', 'GUANGZHOU', 'KAOHSIUNG', 'AUCKLAND']","[0.256574100425194, 52.18559676334048, 9.913029636006351, 38.02243709543705, 19.691748597397147, 227.5196535592407]","[10.757974494799768, 15.903726259352684, 18.44500254754133, 10.344678997594418, 17.814145844844404, 36.25719727334019]",6,Reefer,12354.0,0,AUCKLAND
"['SHANGHAI', 'SUZHOU', 'GAMCHEON', 'GUANGZHOU', 'AUCKLAND']","[0.14657186665772381, 46.83852720218142, 40.77890783326498, 77.06931104701134, 263.24159665181946]","[16.001747301923327, 21.66200821930739, 17.157978901988134, 12.325440569096152, 13.539738204628808]",5,Container,65937.0,0,AUCKLAND
"['HONG KONG', 'KEELUNG', 'SHANGHAI', 'ZHOUSHAN', 'GUANGZHOU', 'KAOHSIUNG', 'AUCKLAND']","[0.15745182308301797, 27.810772357285366, 95.69688550962493, 16.162548319575574, 45.420664614592255, 93.94248325432183, 307.4501085994226]","[20.373486916531782, 21.189780597979045, 16.278653407503505, 13.338156597632324, 25.52076847116833, 53.178232089869375, 46.4558069574182]",7,Container,52683.0,0,AUCKLAND
"['NINGBO', 'ZHOUSHAN', 'GUANGZHOU', 'KAOHSIUNG', 'BRISBANE', 'BOTANY', 'AUCKLAND']","[0.27793534889655014, 5.681324776706188, 45.93486548683165, 61.84378604149351, 190.32373473445318, 47.56383178923199, 105.4343425471721]","[20.160053889675908, 23.380101240227862, 14.330388507088784, 18.82151767806345, 22.48244083966766, 25.358874898775593, 47.289861347445644]",7,Container,49842.0,0,AUCKLAND
"['SUZHOU', 'QINGDAO', 'SHANGHAI', 'ZHOUSHAN', 'GUANGZHOU', 'KAOHSIUNG', 'AUCKLAND']","[0.1794923092702878, 33.034500258249565, 38.09837176012853, 18.58693056751191, 64.76065514068796, 108.0338557424701, 259.84485023978857]","[42.14103538920132, 33.8892852169946, 35.10806068183397, 24.58088006570939, 54.212532828642054, 75.48792794559436, 65.02801455963717]",7,General Cargo,33420.0,4,AUCKLAND
"['KAOHSIUNG', 'YOKOHAMA', 'OSAKA', 'BUSAN NEW', 'SHANGHAI', 'SUZHOU', 'TAURANGA']","[0.20378671577647678, 66.27188936747432, 74.48755519676959, 39.38319481338812, 39.396216081898295, 46.83852720218142, 261.75759048411214]","[19.35422740552375, 19.740857836344812, 18.13095198892937, 15.220970459356376, 10.238084179489997, 30.632934289637028, 59.13323008905303]",7,Container,53176.0,0,TAURANGA
"['TIANJIN', 'SHANGHAI', 'ZHOUSHAN', 'GUANGZHOU', 'KAOHSIUNG', 'AUCKLAND']","[0.23390375906696792, 60.60028266948812, 13.04346004737678, 41.60570341856723, 21.547515480921483, 248.96129630304344]","[14.570347005807953, 12.026134028260035, 12.039646452700097, 11.063499366987234, 18.35098621252694, 16.93421948037202]",6,RoRo,14906.0,0,AUCKLAND
"['SHANGHAI', 'ZHOUSHAN', 'GUANGZHOU', 'KAOHSIUNG', 'AUCKLAND']","[0.25102937051837126, 16.162548319575574, 40.96231625230074, 44.539697694978784, 245.11137934990364]","[13.56906832890551, 19.57385520803269, 13.947058847826828, 12.580115796861572, 9.737307518032212]",5,Container,53870.0,0,AUCKLAND
"['SINGAPORE', 'SRIRACHA', 'KLANG', 'HONG KONG', 'LYTTELTON']","[0.11133392125634911, 69.5988947913854, 65.7316627699217, 122.98579514214678, 376.28379389148466]","[69.34998355009516, 80.18462793357898, 61.89526560704439, 87.89872512974272, 115.59049061651382]",5,Bulker,32754.0,4,LYTTELTON
"['GUANGZHOU', 'KAOHSIUNG', 'TAICHUNG', 'ZHOUSHAN', 'HONG KONG', 'LYTTELTON']","[0.1329857807186603, 27.807942276054078, 19.78021689603005, 31.101970371818723, 52.60116542086072, 362.55005584328967]","[28.22193858982538, 51.403764167940786, 53.141888490701554, 38.61050518848386, 43.07162869579834, 86.97821269650312]",6,Bulker,57381.0,4,LYTTELTON
"[""NUKU'ALOFA"", 'SUVA', 'APIA', 'PAGO PAGO HARBOR', 'RAROTONGA', 'AITUTAKI', 'AUCKLAND']","[2.1393700696582325, 99.20152192689501, 106.59978463097279, 21.3666640261583, 54.95067674600931, 18.456469595115713, 153.3091025529202]","[24.686090850395743, 27.51903762796564, 17.83672888189948, 29.38801426064156, 27.03250070567932, 15.90078647615897, 56.29698615991458]",7,General Cargo,8378.0,2,AUCKLAND
"['SUVA', 'LAUTOKA', 'APIA', 'PAGO PAGO HARBOR', ""NUKU'ALOFA"", 'TAURANGA']","[0.2562667995241008, 8.35713392741218, 44.79696221926476, 18.794162746666878, 25.619436404373445, 83.0105701890316]","[30.641817671906324, 36.04496461873365, 28.511693738058693, 20.85269076445193, 15.770687850338138, 30.765442739817633]",6,Container,26947.0,2,TAURANGA
"['TOKYO', 'OSAKA', 'BUSAN NEW', 'SHANGHAI', 'HONG KONG', 'BRISBANE', 'AUCKLAND']","[0.18738030234171177, 24.288543881190066, 38.810599884004176, 68.19339512558038, 41.83580589669765, 206.79535263404543, 140.83930809178153]","[13.65020342683156, 18.02628445914703, 29.2086435304822, 15.95664738851459, 13.855805587764262, 28.213968082181978, 60.135768163763395]",7,Container,52216.0,0,AUCKLAND
"['YOKOHAMA', 'OSAKA', 'BUSAN NEW', 'SHANGHAI', 'AUCKLAND']","[0.19650377523313223, 44.930072838567924, 70.33761131284027, 55.64815925855783, 256.8241581123317]","[19.547847088521923, 28.684182111122485, 22.835383395329835, 20.63620923636631, 23.153685983527392]",5,Container,66583.0,0,AUCKLAND
"['MOKPO', 'ONSAN', 'OSAKA', 'YOKKAICHI', 'YOKOHAMA', 'SUVA', 'AUCKLAND']","[0.4863833288141708, 33.76121326632723, 34.761652414087884, 28.629551046396017, 20.49089853185507, 233.2549139900513, 152.79793642813337]","[17.388855821325393, 21.558614250051427, 15.987056838750824, 14.247409715746274, 16.993496121963396, 35.89881790833707, 34.751875445692875]",7,RoRo,15506.0,0,AUCKLAND
"['KINGSTON', 'PAPEETE', 'NOUMEA', 'BRISBANE', 'BOTANY', 'MELBOURNE', 'AUCKLAND']","[0.4540810367234842, 262.1869364688899, 124.75269352477788, 147.6792959926727, 77.66404320992496, 114.33550164062014, 286.2985499286389]","[37.00495033390344, 40.83646654599714, 26.617630053998898, 22.10849029024413, 19.072590675227797, 48.90958792490048, 65.07224506600117]",7,Container,66347.0,1,AUCKLAND
"['OSAKA', 'YOKKAICHI', 'YOKOHAMA', 'KISARAZU', 'MIKAWA', 'AUCKLAND']","[0.3323614478729586, 10.775403331765695, 12.418825743277555, 5.535838512056516, 9.621312271723117, 247.22226696869856]","[16.238269412499626, 20.71287093220231, 19.752169711385555, 15.062570217640182, 22.741366525759272, 22.343206869941863]",6,RoRo,12909.0,0,AUCKLAND
"['LANSHAN', 'SHANGHAI', 'ZHOUSHAN', 'GUANGZHOU', 'KAOHSIUNG', 'TAURANGA']","[0.12127901766525051, 35.68743599195952, 20.652145075013234, 69.82059332927149, 120.03761749163344, 321.2946459046034]","[38.404717689586704, 51.04330667309114, 59.001473652795596, 72.3257049255709, 99.3458325716732, 140.375287112832]",6,Bulker,37187.0,4,TAURANGA
"['CRIST_BAL', 'TABOGUILLA', 'PAPEETE', 'NOUMEA', 'BRISBANE', 'TAURANGA']","[0.351962368489132, 8.196790298744265, 221.14604407501247, 124.75269352477788, 73.01555891981256, 67.38983167566971]","[17.680578252958625, 13.138131591310266, 16.617132947109017, 15.104100075676172, 33.433227724459314, 19.423465041122515]",6,Container,41028.0,1,TAURANGA
"['BUSAN NEW', 'SHANGHAI', 'SHENZHEN', 'HONG KONG', 'BRISBANE', 'AUCKLAND']","[0.19734869749145445, 100.2854299680919, 61.90341579196226, 4.615462508771459, 199.12325821468943, 67.38983167566971]","[18.68188590657716, 26.052270199191053, 17.211728581934203, 18.451963833805728, 32.787647235137655, 38.89962965481974]",6,Container,30721.0,0,AUCKLAND
"['SUVA', 'APIA', 'PAGO PAGO HARBOR', 'ALOFI', 'NEIAFU', 'AUCKLAND']","[0.297774356417126, 41.52852801757528, 18.794162746666878, 14.344181603119534, 58.15973347118203, 68.93208846247185]","[18.340599417936243, 30.28363703300153, 36.02538924036921, 43.050513950458374, 33.82863135986962, 21.067219898627712]",6,Container,5923.0,2,AUCKLAND
"['MUMBAI', 'MUNDRA', 'SINGAPORE', 'NEW PRIOK', 'BRISBANE', 'KEMBLA', 'TAURANGA']","[0.1306594139653512, 21.91636179994406, 181.50210901811647, 100.42029931459379, 217.02222483130862, 91.94889764841989, 201.11543422490405]","[52.202155095896174, 44.49639772391024, 67.72766507813421, 61.50476720499368, 73.55992368241392, 106.25179350684928, 97.61171665058238]",7,Bulker,28338.0,4,TAURANGA
"['SHANGHAI', 'OSAKA', 'YOKKAICHI', 'YOKOHAMA', 'AUCKLAND']","[0.27841619959564534, 53.81801028473044, 27.430877476363786, 15.504144844402845, 242.57593941877514]","[16.82582263225464, 12.07447817994872, 10.549776193336537, 10.12198091529886, 17.06192016098762]",5,RoRo,15261.0,0,AUCKLAND
"['SAN FRANCISCO', 'LOS ANGELES', 'BOTANY', 'MELBOURNE', 'TAURANGA']","[0.7130753220348345, 81.37292205249211, 324.609313382862, 111.38960220857929, 81.89594354864074]","[32.25701988880795, 31.62256148587153, 17.613419531859215, 28.098472878556148, 29.64735180226826]",5,Container,118944.0,1,TAURANGA
"['SAVANNAH', 'CRIST_BAL', 'TABOGUILLA', 'PAPEETE', 'NOUMEA', 'BRISBANE', 'TAURANGA']","[0.457146971055417, 120.00246587791318, 8.196790298744265, 221.14604407501247, 124.75269352477788, 61.985744350116356, 133.81620664629122]","[18.0493472036775, 21.543019375929635, 16.41616018726104, 30.68743923452025, 21.947346262408836, 35.341285419433675, 32.692873660539306]",7,Container,53176.0,1,TAURANGA
"['CRIST_BAL', 'CARTAGENA', 'PHILADELPHIA', 'CHARLESTON', 'RODMAN', 'TABOGUILLA', 'TAURANGA']","[0.289735356580451, 26.475153860816313, 144.55816191316367, 73.95553758511862, 78.53432371272801, 2.8198351552224974, 333.0481086477313]","[15.918182978438523, 17.825865754978892, 17.286462618034058, 16.762474464618546, 16.880769980021114, 25.144210841101554, 29.031688255891115]",7,Container,59266.0,1,TAURANGA
"['BUSAN NEW', 'SHANGHAI', 'SHENZHEN', 'HONG KONG', 'BRISBANE', 'AUCKLAND']","[0.11503699039360615, 100.2854299680919, 113.81640941450543, 4.615462508771459, 293.97682302033763, 139.3118552210464]","[27.931448921720694, 32.306879999935965, 26.89039186106326, 36.36590509783463, 44.55186285618734, 63.33589585543767]",6,Container,23261.0,4,AUCKLAND
"['YOKKAICHI', 'YOKOHAMA', 'OSAKA', 'GAMCHEON', 'GUANGZHOU', 'KAOHSIUNG', 'TAURANGA']","[0.2230883128473269, 25.449790697365373, 22.865934914857412, 24.190308682005234, 92.26013466516845, 96.03009399330675, 330.21949717973126]","[28.799433767193953, 41.75882560720974, 29.917926452953104, 39.72453869686897, 47.82096513504741, 78.93938825116466, 85.01663492404812]",7,Tanker,50077.0,4,TAURANGA
